title,heading,content,tokens
2020년 하계 올림픽 소프트볼,45132,"Monica Abbott는 미국에서 선발 출전하여 무득점 1위를 기록했습니다. 호주에서 투수로 뛰고 있는 Tarni Stepto는 Haylie McCleney에게 리드오프 3루타를 넘겼고, 그는 나중에 Amanda Chidester 야수의 선택으로 유격수 Clare Warwick에 의해 홈에서 2명의 타자를 내쫓았습니다. 팀은 호주가 Leigh Godfrey 의 싱글에베이스를 장전하고 Stacey Porter 와 Jade Wall 에서 볼넷을 기록한 6 회 정상까지 빠른 이닝을 교환했습니다. Abbott는 게임을 무득점으로 유지하기 위해 Michelle Cox를 삼진했습니다. 7회까지 무득점으로 승부는 연장전으로 넘어갔다. Belinda White는 2루에서 이닝을 시작했고 Godfrey 희생 번트에서 3루로 이동했습니다. Abbott는 의도적으로 Porter를 걸은 다음 Taylah Tsitsikronis와 Wall을 걸어 호주에 10 리드를 제공했습니다. 하반기에는 McCleney가 싱글을 쳤고 Janie Reed 희생 번트가 2 위와 3 위에 주자를 남겼습니다. Amanda Chidester는 단일 투 좌익수로 미국 경기에서 승리했습니다. 일본은 네 번째 토너먼트 게임을 시작하기 위해 Yukiko Ueno로 돌아왔고 캐나다는 Sara Groenewegen을 시작했습니다. Groenewegen은 3이닝 동안 3안타 2탈삼진을 기록했고 Jenna Caira가 4회를 마무리했습니다. Haruka Agatsuma가 볼넷을 내고 Mana Atsumi가 땅볼 아웃을 한 후 Danielle Lawrie가 캐나다 대표로 들어와 무사히 탈출하기 위해 2개의 땅볼 아웃을 기록했습니다. 한편 우에노는 6이닝 동안 안타 4개와 삼진 4개를 허용했다. 고토 미우가 7회를 이어받아 측면 삼진을 당했다. 7회말 야마다 에리(Eri Yamada)가 희생번트로 2루에 올랐다. 대타 사야카 모리(Sayaka Mori)가 유격수 자넷 렁(Janet Leung)의 실책으로 선취점을 낸 후, 로리는 의도적으로 하라다 노도카(Nodoka Harada)를 볼넷으로 내보냈고 이치구치 유카(Yuka Ichiguchi)의 라인 아웃을 유도해 일본의 위협을 끝내고 경기를 연장전으로 보냈다. 8회 초 모토는 다시 측면 삼진을 당했다. 일본은 8회초 나이토 미노리를 2루에 놓고 희생 번트로 3루에 진출했다. 캐나다는 기지를 장전하기 위해 의도적으로 두 명의 타자를 걸었습니다. 일본은 가와바타 히토미를 3위로 보내 나이토 후보에 출마시켰다. Yamada는 Kawabata를 도금하면서 중앙으로 싱글로 게임을 끝냈습니다. 이 승리로 일본은 금메달 결정전을 치렀다. 캐나다의 패배로 미국은 일본과 대결하는 금메달전에도 진출했습니다. Dallas Escobedo와 Greta Cecchetti는 각각 멕시코와 이탈리아의 세 번째 토너먼트 경기를 시작했습니다. 멕시코는 Chelsea Gonzales가 두 배로 Suzy Brookshire를 홈으로 보내면서 득점을 시작했습니다. 그들은 시드니 로메로 솔로 홈런으로 3회에 또 다른 득점을 추가했습니다. 5회 아니사 우르테즈의 2점 홈런으로 40타를 돌파한 이탈리아는 알렉시아 라카테나와 함께 마운드에서 체케티를 안심시켰고, 라카테나는 곧바로 브리트니 세르반테스의 솔로 홈런을 허용했다. 6회 첫 안타이자 유일한 안타를 로라 비냐에게 내준 에스코베도는 줄리아 롱기를 삼진으로 잡아내며 경기를 마쳤다. 이것은 멕시코의 올림픽 첫 승리이자 동메달 결정전을 위한 경쟁을 유지했습니다.",674
2020년 하계 올림픽 소프트볼,45133,"일본은 이어진 금메달전 시사회에서 미국과 맞붙었습니다. Ally Carda는 첫 토너먼트 투구 출전에서 미국인을 위해 출발했습니다. 1회초 야마자키 사키는 켈시 스튜어트의 실책으로 무사하게 성공했고 희생 번트로 2위로 올라갔다. 가와바타 히토미가 코너킥에서 왼쪽 주자 1루타를 날렸고, 야마자키가 오브리 먼로의 패스볼로 무실점을 기록해 일본이 10점 차로 앞서갔다. 일본 투수 후지타 야마토는 미국을 5이닝 무실점으로 막아냈고, 카르다는 2회에 측면 삼진을 잡아 5회까지 일본을 막았다. Cat Osterman은 6회에 Carda를 안심시켜 2명의 타자를 삼진으로 잡아냈습니다. 6회 말, Haylie McCleney와 Janie Reed가 싱글을 기록했습니다. 야수 선택이 McCleney를 전진시킨 후 Val Arioto가 좌익수 싱글로 동점을 기록했습니다. Ali Aguilar가 베이스를 장전하기 위해 걸었지만 Delaney Spaulding이 이닝을 끝내기 위해 날아갔습니다. Monica Abbott는 동점을 유지하면서 7회초에 완벽한 투구를 했습니다. 7회말 후지타와 맞붙은 켈시 스튜어트가 우익수 홈런으로 경기를 마감했다. Greta Cecchetti는 토너먼트 첫 우승을 노리며 이탈리아로 출발했습니다. Lauren Bay-Regula는 동메달 상대를 결정하기 위해 멕시코-호주 결과를 기다리며 캐나다로 출발했습니다. 2회초에는 젠 길버트가 좌중간 홈런을 터트려 캐나다를 10-10으로 앞서게 했다. 플레이했지만 야수 선택으로 Giulia Longhi에 의해 홈에서 쫓겨났습니다. 캐나다는 Larissa Franklin이 2아웃으로 Victoria Hayward를 타석에 올리면서 20으로 리드를 늘렸습니다. 3회말에는 Erika Piancastelli가 중앙으로 골을 넣어 이탈리아의 첫 번째이자 유일한 토너먼트 경기에서 Laura Vigna를 득점했습니다. Alexia Lacatena는 5회에 Cecchetti를 안심시켰고 캐나다는 프랭클린의 희생 플라이와 Jenn Salling의 싱글로 리드를 추가했습니다. 6회에는 헤이워드가 중견수로 두 배로 뛰며 2점을 더 추가했다. Franklin의 또 다른 희생 플라이는 81 Canada가되었습니다. 이탈리아는 6회말 득점에 실패했고, 경기는 올림픽 준우승 룰로 끝났다. Kaia Parnaby를 마주한 멕시코는 두 번째 경기에서 Suzy Brookshire가 왼쪽 필드에서 3루타를 기록하며 Brittany Cervantes를 타석에 올렸고, 나중에 Tori Vidales의 싱글에서 득점했습니다. 4 회에 Vidales는 이닝을 시작하기 위해 싱글을 넣은 후 Cervantes를 위해 출마 한 Tatyana Forbes를 두 배로 득점했습니다. Gabbie Plain이 Parnaby를 대신하여 들어왔습니다. Chelsea Gonzales는 Vidales를 골로 연결했고 멕시코는 40개를 앞서고 있었습니다. 멕시코는 다시 주루를 장전했지만 Plain을 구제한 Ellen Roberts는 추가 피해를 제한하기 위해 Nicole Rangel의 땅볼을 유도했습니다. 6회에는 Jade Wall이 솔로 홈런으로 연결해 41타를 기록했다.",708
2020년 하계 올림픽 노르웨이 선수단,요약,노르웨이는 2020 도쿄 하계 올림픽에 참가했습니다. 당초 2020년 7월 24일부터 8월 9일까지 열릴 예정이던 올림픽은 코로나19 팬데믹으로 인해 2021년 7월 23일부터 8월 8일까지로 연기되었습니다. 노르웨이 선수들은 1900년 국가 데뷔 이래 미국의 지원으로 인해 1904년 세인트루이스 하계 올림픽과 1980년 모스크바 하계 올림픽을 제외하고 모든 하계 올림픽에 출전했습니다. -보이콧 주도.,106
2020년 하계 올림픽 노르웨이 선수단,체육 실기,노르웨이 선수들은 다음 육상 경기(각 경기에서 최대 3명의 선수)에서 예선 시간 또는 세계 랭킹 기준으로 참가 기준을 달성했습니다.,59
2020년 하계 올림픽 노르웨이 선수단,스프린트,노르웨이는 헝가리 세게드에서 열린 2021 유럽 카누 스프린트 예선 레가타에서 은메달을 획득하여 단일 보트(남자 K-1 1000m)를 올림픽에 출전시켰습니다. 예선 범례: FA = 결승 진출(메달); FB = 최종 B에 진출(비메달),72
2020년 하계 올림픽 노르웨이 선수단,도로,"노르웨이는 UCI 세계 랭킹에서 전국 상위 50위(남성)와 상위 22위(여성)에 힘입어 각각의 올림픽 로드 레이스에 참가하기 위해 6명의 라이더(남성 4명, 여성 2명)로 구성된 분대에 참가했습니다. 전체 사이클링 선수단은 2021년 7월 1일 노르웨이 올림픽 명단에 이름을 올렸습니다.",72
2020년 하계 올림픽 노르웨이 선수단,길,2020 UCI 트랙 사이클링 세계 선수권 대회가 끝난 후 노르웨이는 최종 개인 UCI 올림픽 순위에 따라 여자 옴니엄에 출전할 한 명의 선수를 입력했습니다. 옴니움,43
2020년 하계 올림픽 노르웨이 선수단,산악자전거,노르웨이는 2021년 5월 16일 UCI 올림픽 랭킹 목록에서 18위를 기록하여 남자 올림픽 크로스컨트리 경기에 산악 자전거 선수 1명을 선발했습니다.,43
2020년 하계 올림픽 노르웨이 선수단,BMX,노르웨이는 2021년 6월 1일자 UCI BMX 개인 랭킹 목록을 기준으로 남자 레이스 예선을 놓고 경쟁하는 상위 3개국 중 하나로 올림픽에서 BMX에 대한 단일 쿼터를 받았습니다.,47
2020년 하계 올림픽 노르웨이 선수단,승마자,노르웨이는 다음 결과로 두 명의 선수를 올림픽 승마 대회에 참가시켰습니다. 그룹 A(북서유럽)의 개인 FEI 올림픽 랭킹에서 그룹 선택을 제외하고 각각 2위를 차지하여 마장마술과 점프에서 각각 2위를 차지하여 국가의 재발을 표시했습니다. Ellen Birgitte Farbrot와 그녀의 말인 Red Rebel은 마장마술에서 경쟁하기 위한 최소 자격 요건을 얻었지만 결국 기권하여 노르웨이는 출전권을 잃었습니다.,105
2020년 하계 올림픽 노르웨이 선수단,예술적,노르웨이는 두 명의 예술 체조 선수를 올림픽 대회에 참가시켰습니다. Sofus Heggemsnes와 Julie Erichsen은 슈투트가르트에서 열린 2019 세계 선수권 대회에서 각각 남자부와 여자 기구부 경기에서 각각 여분의 선석을 받았습니다. 독일. 남성 여성,81
2020년 하계 올림픽 노르웨이 선수단,남자 토너먼트,"노르웨이 남자 핸드볼 국가대표팀이 2020 IHF 올림픽 예선 토너먼트의 포드고리차 경기에서 2위를 차지하며 올림픽 본선 진출 자격을 얻었습니다. 팀 명단 선수단은 2021년 7월 3일에 발표되었습니다. 토너먼트 시작 3일 전인 7월 21일, G첩란 요하네센이 부상으로 인해 팀을 떠나야 했고, 시멘 홀란드 페테르센으로 교체되었다고 발표되었습니다. 헤드 코치: 크리스티안 베르게 그룹 플레이 준준결승",107
2020년 하계 올림픽 노르웨이 선수단,여자 토너먼트,노르웨이 여자 핸드볼 국가대표팀이 2020 IHF 올림픽 예선 토너먼트의 포드고리차 경기에서 2위를 차지하며 올림픽 본선 진출 자격을 얻었습니다. 팀 명단팀은 2021년 7월 3일에 발표되었습니다.감독: Thorir Hergeirsson 그룹 플레이 8강전준결승동메달 경기,75
2020년 하계 올림픽 노르웨이 선수단,로잉,"노르웨이는 다음 조정 클래스 각각에 대해 3개의 보트를 올림픽 레가타에 참가시켰으며, 대부분의 승무원은 오스트리아 오텐샤임에서 열린 2019 FISA 세계 선수권 대회에서 보트의 올림픽 출전권을 확정했습니다. 예선 범례: FA=파이널 A(메달); FB=결승 B(비메달); FC=최종 C(비메달); FD=파이널 D(비메달); FE=파이널 E(비메달); FF=최종 F(비메달); SA/B=준결승 A/B; SC/D=준결승 C/D; SE/F=준결승 E/F; QF=준준결승; R=패배",154
2020년 하계 올림픽 노르웨이 선수단,항해,"노르웨이 선원들은 2018 세일링 세계 선수권 대회, 등급 관련 세계 선수권 대회, 대륙 레가타를 통해 다음 각 등급에서 보트 1척을 획득했습니다. MenWomenMixedM = 메달 레이스; EL = 탈락자는 메달 레이스에 진출하지 못했습니다.",58
2020년 하계 올림픽 노르웨이 선수단,촬영,"노르웨이 사격 선수는 2018 ISSF 세계 선수권 대회, 2019 ISSF 월드컵 시리즈, 유럽 선수권 대회 또는 게임, 유럽 예선 토너먼트에서 최소 자격 점수(MQS ) 2020년 5월 31일까지.",65
2020년 하계 올림픽 노르웨이 선수단,수영,"노르웨이 수영 선수는 다음 이벤트에서 자격 기준을 추가로 달성했습니다(OQT(Olympic Qualifying Time)에 각 이벤트에서 최대 2명의 수영 선수, 올림픽 선택 시간(OST)에 잠재적으로 1명의 수영 선수):",50
2020년 하계 올림픽 노르웨이 선수단,태권도,노르웨이는 태권도 대회에 한 선수를 출전시켰다. Richard Ordemann은 불가리아 소피아에서 열린 2021 유럽 예선 토너먼트에서 2위를 차지하며 남자 웰터급 부문(80kg)에서 한 자리를 확보했습니다.,56
2020년 하계 올림픽 노르웨이 선수단,트라이애슬론,"노르웨이는 올림픽에 출전하기 위해 4명의 트라이애슬론 선수(남자 3명과 여자 1명)를 입력했습니다. 2016 리우 올림픽 선수 Kristian Blummenfelt는 신인 Gustav Iden, Casper Stornes, Lotte Miller와 함께 2021년 6월 15일 개인 ITU 세계 랭킹을 기준으로 각 종목의 예선을 놓고 경쟁하는 상위 26명의 철인 3종 경기 선수에 선정되었습니다.",81
2020년 하계 올림픽 체코 선수단,요약,"체코는 2020년 도쿄 하계 올림픽에 출전했습니다. 당초 2020년 7월 24일부터 8월 9일까지 열릴 예정이던 올림픽은 코로나19 팬데믹으로 인해 2021년 7월 23일부터 8월 8일까지로 연기되었습니다. 구 체코슬로바키아에서 분리된 후 7년 연속 하계 올림픽에 출전한 것입니다. 탁구 선수인 파벨 티루첵, 비치발리볼 선수인 온디에이 페루, 마르케타 슬루코프가 멈췄고 로드 사이클 선수인 미하일 슐레겔을 포함한 몇몇 팀원들과 대표단 멤버들이 도쿄에서 코로나19 양성 판정을 받았습니다. 체코 팀과 대표단의 전세기에서 전염병 방지 조치를 따르지 않았고, 예방 접종을 받지 않은 테니스 의사의 사례 양성(체코 공화국에서 광범위한 백신 가용성에도 불구하고)이 가장 많은 논란을 불러일으켰습니다. 메달 측면에서 성공적인 올림픽 게임. 체코 선수들은 1996년과 2012년 올림픽에서 은메달 1개로 종전 기록을 경신했습니다.",213
2020년 하계 올림픽 체코 선수단,양궁,한 체코 공화국 양궁 선수는 프랑스 파리에서 열리는 2021년 최종 예선 토너먼트에서 준결승에 진출하고 5개 자리 중 하나를 획득하여 올림픽 여자 개인 리커브에 직접 출전했습니다.,46
2020년 하계 올림픽 체코 선수단,체육 실기,체코 선수들은 다음 육상 경기(각 경기에서 최대 3명의 선수)에서 예선 시간 또는 세계 랭킹 기준으로 참가 기준을 달성했습니다.,62
2020년 하계 올림픽 체코 선수단,스프린트,체코 카누 선수들은 헝가리 세게드에서 열린 2019 ICF 카누 스프린트 세계 선수권 대회를 통해 다음 각 거리에서 4개의 보트를 출전했습니다. 예선 범례: FA = 결승 진출(메달); FB = 최종 B에 진출(비메달),64
2020년 하계 올림픽 체코 선수단,도로,체코 공화국은 UCI 세계에서 상위 50위(남성)와 개인 상위 100위(여성)에 힘입어 각각의 올림픽 로드 레이스에 참가하기 위해 4명의 라이더(남성 3명과 여성 1명)로 구성된 분대에 참가했습니다. 순위.,57
2020년 하계 올림픽 체코 선수단,길,"2020 UCI 트랙 사이클링 세계 선수권 대회가 끝난 후, 체코 공화국은 최종 개인 UCI 올림픽 순위를 기준으로 남자 스프린트와 경륜에서 경쟁할 한 명의 선수를 입력했습니다. SprintKeirin",47
2020년 하계 올림픽 체코 선수단,승마자,"체코 공화국은 개별 FEI 올림픽 랭킹에서 그룹 및 대륙 선택 이외의 6개 슬롯 중 1위와 5위를 각각 확보하여 올림픽 승마 대회에 2명의 이벤트 선수를 참가시켰습니다. 한편, 국제승마연맹(FEI)이 지정한 2차 올림픽 예선에서 아직 출전 자격을 얻지 못한 다음 최고 순위 팀으로 우크라이나의 몰수 자리를 수락함으로써 3명의 점프 라이더로 구성된 분대가 체코 명단에 추가되었습니다. C조(중부 및 동유럽)의 부다페스트.",112
2020년 하계 올림픽 체코 선수단,펜싱,체코는 두 명의 펜싱 선수를 올림픽 대회에 참가시켰습니다. Jakub Jurka(남자 챕페)와 2016 리우 올림픽 Alexander Choupenitch(남자 플뢰레)가 스페인 마드리드에서 열린 유럽 지역 예선에서 각각의 개인 경기 단독 우승자로 체코 로스터의 펜싱 자리를 차지했습니다.,69
2020년 하계 올림픽 체코 선수단,예술적,체코 공화국은 두 명의 예술 체조 선수를 올림픽 대회에 참가시켰습니다. Aneta Holasov가 독일 슈투트가르트에서 열리는 2019년 세계 선수권 대회에 출전 자격이 있는 20명의 체조 선수 중 11위를 기록하며 여자 개인 종합 및 기구 경기에서 한 자리를 예약했습니다. 남성 여성,65
